formulary_code,formulary_name,plan_code,market_segment,carrier,pbm,formulary_type,tier_count,coverage_level,effective_date,termination_date,region,drug_count,prior_auth_pct,step_therapy_pct,quantity_limit_pct,is_active
FORM-MEDI-BCBS-2024-0718,BCBS MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,BCBS,CVS_CAREMARK,ENHANCED,6,BASIC,2024-01-01,2024-12-31,NATIONAL,2978,7,8,22,true
FORM-MEDI-CENT-2024-0719,CENTENE MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,COMM_PLAT_001,MEDICARE_ADVANTAGE,CENTENE,OPTUM_RX,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2612,13,5,28,true
FORM-MEDI-CVS_-2024-0720,CVS_HEALTH MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EMP_PREM_001,MEDICARE_ADVANTAGE,CVS_HEALTH,PRIME_THERAPEUTICS,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,3338,22,10,13,true
FORM-MEDI-UNIT-2024-0721,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,HUMANA_PHARMACY,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3014,6,5,21,true
FORM-MEDI-ANTH-2024-0722,ANTHEM MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,ANTHEM,CVS_CAREMARK,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2396,18,10,11,true
FORM-MEDI-HUMA-2024-0724,HUMANA MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,HUMANA,ELIXIR,BASIC,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,1143,13,5,24,true
FORM-MEDI-BCBS-2024-0726,BCBS MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_ADVANTAGE,BCBS,NAVITUS,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3569,14,8,14,true
FORM-MEDI-CENT-2024-0727,CENTENE MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,CENTENE,ENVOLVE_PHARMACY,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2874,17,8,18,false
FORM-MEDI-BCBS-2024-0728,BCBS MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,COMM_PLAT_001,MEDICARE_ADVANTAGE,BCBS,PRIME_THERAPEUTICS,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3453,11,11,23,true
FORM-MEDI-ANTH-2024-0729,ANTHEM MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_ADVANTAGE,ANTHEM,CVS_CAREMARK,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3784,16,3,11,true
FORM-MEDI-BCBS-2024-0730,BCBS MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,BCBS,ENVOLVE_PHARMACY,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2273,8,4,18,true
FORM-MEDI-CIGN-2024-0732,CIGNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_ADVANTAGE,CIGNA,MEDIMPACT,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3363,14,11,11,true
FORM-MEDI-ANTH-2024-0733,ANTHEM MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,EMP_PREM_001,MEDICARE_ADVANTAGE,ANTHEM,EXPRESS_SCRIPTS,STANDARD,3,BASIC,2024-01-01,2024-12-31,NATIONAL,2335,13,5,17,true
FORM-MEDI-CVS_-2024-0735,CVS_HEALTH MEDICARE_ADVANTAGE Standard 6-Tier Formulary 2024,IND_SILV_001,MEDICARE_ADVANTAGE,CVS_HEALTH,MEDIMPACT,STANDARD,6,STANDARD,2024-01-01,2024-12-31,NATIONAL,3027,24,11,22,true
FORM-MEDI-BCBS-2024-0736,BCBS MEDICARE_ADVANTAGE Basic 6-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,BCBS,EXPRESS_SCRIPTS,BASIC,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,1948,15,11,29,true
FORM-MEDI-CVS_-2024-0737,CVS_HEALTH MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,CVS_HEALTH,ENVOLVE_PHARMACY,SPECIALTY,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,613,5,14,19,true
FORM-MEDI-KAIS-2024-0738,KAISER MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,KAISER,EXPRESS_SCRIPTS,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1744,18,6,27,true
FORM-MEDI-CENT-2024-0739,CENTENE MEDICARE_ADVANTAGE Enhanced 3-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,CENTENE,OPTUM_RX,ENHANCED,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,2998,13,8,28,true
FORM-MEDI-CENT-2024-0740,CENTENE MEDICARE_ADVANTAGE Mail Order 4-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,CENTENE,ENVOLVE_PHARMACY,MAIL_ORDER,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2788,14,11,10,true
FORM-MEDI-CENT-2024-0741,CENTENE MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_ADVANTAGE,CENTENE,HUMANA_PHARMACY,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2178,23,3,15,true
FORM-MEDI-ANTH-2024-0742,ANTHEM MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,ANTHEM,ENVOLVE_PHARMACY,STANDARD,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,3784,14,12,27,true
FORM-MEDI-WELL-2024-0743,WELLCARE MEDICARE_ADVANTAGE Specialty 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_ADVANTAGE,WELLCARE,OPTUM_RX,SPECIALTY,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,595,19,7,10,true
FORM-MEDI-MOLI-2024-0744,MOLINA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,COMM_HDHP_001,MEDICARE_ADVANTAGE,MOLINA,CVS_CAREMARK,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2200,23,13,14,true
FORM-MEDI-BCBS-2024-0745,BCBS MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,BCBS,OPTUM_RX,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3179,21,8,16,true
FORM-MEDI-MOLI-2024-0746,MOLINA MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,MOLINA,MEDIMPACT,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2640,6,13,30,true
FORM-MEDI-KAIS-2024-0747,KAISER MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,KAISER,PRIME_THERAPEUTICS,SPECIALTY,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1253,24,7,23,true
FORM-MEDI-UNIT-2024-0748,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,MEDIMPACT,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2972,6,7,20,true
FORM-MEDI-CENT-2024-0749,CENTENE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,CENTENE,PRIME_THERAPEUTICS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3327,16,5,18,true
FORM-MEDI-CVS_-2024-0750,CVS_HEALTH MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,CVS_HEALTH,EXPRESS_SCRIPTS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3977,6,10,13,true
FORM-MEDI-AETN-2024-0751,AETNA MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,EMP_PREM_001,MEDICARE_ADVANTAGE,AETNA,MAGELLAN_RX,ENHANCED,6,STANDARD,2024-01-01,2024-12-31,NATIONAL,3839,18,6,13,true
FORM-MEDI-UNIT-2024-0752,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Basic 6-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,MEDIMPACT,BASIC,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,1367,22,12,14,true
FORM-MEDI-KAIS-2024-0753,KAISER MEDICARE_ADVANTAGE Specialty 3-Tier Formulary 2024,CHIP_STD_001,MEDICARE_ADVANTAGE,KAISER,CVS_CAREMARK,SPECIALTY,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,816,14,14,18,true
FORM-MEDI-BCBS-2024-0754,BCBS MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,BCBS,NAVITUS,BASIC,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,1552,21,7,22,true
FORM-MEDI-CIGN-2024-0755,CIGNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_ADVANTAGE,CIGNA,MAGELLAN_RX,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2215,20,15,24,true
FORM-MEDI-BCBS-2024-0756,BCBS MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,COMM_PLAT_001,MEDICARE_ADVANTAGE,BCBS,MEDIMPACT,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2610,7,6,20,true
FORM-MEDI-HUMA-2024-0757,HUMANA MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_ADVANTAGE,HUMANA,NAVITUS,BASIC,5,BASIC,2024-01-01,2024-12-31,NATIONAL,1665,18,12,12,true
FORM-MEDI-UNIT-2024-0758,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,NAVITUS,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,3614,6,13,22,true
FORM-MEDI-MOLI-2024-0759,MOLINA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,COMM_HDHP_001,MEDICARE_ADVANTAGE,MOLINA,ENVOLVE_PHARMACY,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,3763,12,5,19,true
FORM-MEDI-CENT-2024-0760,CENTENE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_ADVANTAGE,CENTENE,MEDIMPACT,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3547,6,10,14,true
FORM-MEDI-BCBS-2024-0761,BCBS MEDICARE_ADVANTAGE Specialty 3-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_ADVANTAGE,BCBS,OPTUM_RX,SPECIALTY,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,1377,16,12,23,false
FORM-MEDI-BCBS-2024-0762,BCBS MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,COMM_HDHP_001,MEDICARE_ADVANTAGE,BCBS,EXPRESS_SCRIPTS,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1951,21,12,13,true
FORM-MEDI-UNIT-2024-0763,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,MCAID_STD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,MAGELLAN_RX,SPECIALTY,5,BASIC,2024-01-01,2024-12-31,NATIONAL,1269,10,5,10,true
FORM-MEDI-WELL-2024-0764,WELLCARE MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,WELLCARE,HUMANA_PHARMACY,BASIC,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2312,17,5,20,true
FORM-MEDI-UNIT-2024-0766,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,ELIXIR,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3559,15,11,14,true
FORM-MEDI-CENT-2024-0767,CENTENE MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,CENTENE,MAGELLAN_RX,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1402,16,12,16,true
FORM-MEDI-HUMA-2024-0768,HUMANA MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,HUMANA,CVS_CAREMARK,STANDARD,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,3958,16,8,11,true
FORM-MEDI-HUMA-2024-0769,HUMANA MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_ADVANTAGE,HUMANA,EXPRESS_SCRIPTS,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3366,13,13,15,true
FORM-MEDI-HUMA-2024-0770,HUMANA MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,HUMANA,MAGELLAN_RX,ENHANCED,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,3748,20,12,28,true
FORM-MEDI-CIGN-2024-0772,CIGNA MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,CIGNA,OPTUM_RX,ENHANCED,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,2331,24,15,11,true
FORM-MEDI-ANTH-2024-0773,ANTHEM MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,MCAID_STD_001,MEDICARE_ADVANTAGE,ANTHEM,HUMANA_PHARMACY,ENHANCED,6,BASIC,2024-01-01,2024-12-31,NATIONAL,3205,25,15,17,true
FORM-MEDI-KAIS-2024-0774,KAISER MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,KAISER,PRIME_THERAPEUTICS,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2519,13,14,28,true
FORM-MEDI-ANTH-2024-0775,ANTHEM MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,ANTHEM,MAGELLAN_RX,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3936,12,13,22,true
FORM-MEDI-AETN-2024-0776,AETNA MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,AETNA,EXPRESS_SCRIPTS,BASIC,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2255,14,6,25,true
FORM-MEDI-WELL-2024-0777,WELLCARE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_ADVANTAGE,WELLCARE,PRIME_THERAPEUTICS,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2756,7,3,21,true
FORM-MEDI-WELL-2024-0779,WELLCARE MEDICARE_ADVANTAGE Mail Order 4-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_ADVANTAGE,WELLCARE,PRIME_THERAPEUTICS,MAIL_ORDER,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3020,11,6,23,true
FORM-MEDI-KAIS-2024-0780,KAISER MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,KAISER,ENVOLVE_PHARMACY,BASIC,3,BASIC,2024-01-01,2024-12-31,NATIONAL,1086,25,6,16,true
FORM-MEDI-CIGN-2024-0781,CIGNA MEDICARE_ADVANTAGE Standard 6-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,CIGNA,CVS_CAREMARK,STANDARD,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,2931,19,9,20,true
FORM-MEDI-CIGN-2024-0782,CIGNA MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_ADVANTAGE,CIGNA,MEDIMPACT,BASIC,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,1741,14,7,25,true
FORM-MEDI-WELL-2024-0783,WELLCARE MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,WELLCARE,MAGELLAN_RX,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2313,6,11,18,true
FORM-MEDI-BCBS-2024-0784,BCBS MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,BCBS,ENVOLVE_PHARMACY,BASIC,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,2067,15,3,22,true
FORM-MEDI-KAIS-2024-0785,KAISER MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,KAISER,MEDIMPACT,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2088,9,14,21,true
FORM-MEDI-KAIS-2024-0787,KAISER MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,KAISER,MAGELLAN_RX,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2729,10,13,16,true
FORM-MEDI-CVS_-2024-0788,CVS_HEALTH MEDICARE_ADVANTAGE Specialty 5-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,CVS_HEALTH,MEDIMPACT,SPECIALTY,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1482,12,10,27,false
FORM-MEDI-KAIS-2024-0789,KAISER MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_ADVANTAGE,KAISER,MEDIMPACT,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3316,5,10,18,true
FORM-MEDI-CIGN-2024-0790,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_ADVANTAGE,CIGNA,EXPRESS_SCRIPTS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2022,11,13,17,true
FORM-MEDI-CIGN-2024-0791,CIGNA MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,CIGNA,NAVITUS,STANDARD,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,3503,9,3,28,true
FORM-MEDI-MOLI-2024-0792,MOLINA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,MOLINA,CVS_CAREMARK,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3009,18,15,28,true
FORM-MEDI-CENT-2024-0793,CENTENE MEDICARE_ADVANTAGE Mail Order 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,CENTENE,HUMANA_PHARMACY,MAIL_ORDER,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2685,11,6,26,true
FORM-MEDI-CIGN-2024-0794,CIGNA MEDICARE_ADVANTAGE Specialty 4-Tier Formulary 2024,COMM_BRON_001,MEDICARE_ADVANTAGE,CIGNA,ELIXIR,SPECIALTY,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,1344,7,8,25,true
FORM-MEDI-CIGN-2024-0795,CIGNA MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,CIGNA,MEDIMPACT,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3674,23,9,16,true
FORM-MEDI-KAIS-2024-0796,KAISER MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,KAISER,MEDIMPACT,BASIC,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1543,20,12,11,true
FORM-MEDI-BCBS-2024-0797,BCBS MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,BCBS,MAGELLAN_RX,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3811,21,5,23,true
FORM-MEDI-CENT-2024-0799,CENTENE MEDICARE_ADVANTAGE Specialty 6-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,CENTENE,MAGELLAN_RX,SPECIALTY,6,STANDARD,2024-01-01,2024-12-31,NATIONAL,800,25,11,15,true
FORM-MEDI-UNIT-2024-0800,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,MCARE_SUPP_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,NAVITUS,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,3147,25,12,23,true
FORM-MEDI-HUMA-2024-0801,HUMANA MEDICARE_ADVANTAGE Basic 3-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,HUMANA,CVS_CAREMARK,BASIC,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2348,8,5,20,true
FORM-MEDI-AETN-2024-0802,AETNA MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,COMM_SILV_001,MEDICARE_ADVANTAGE,AETNA,ELIXIR,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2797,14,8,30,true
FORM-MEDI-CIGN-2024-0803,CIGNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_ADVANTAGE,CIGNA,PRIME_THERAPEUTICS,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2241,15,15,16,true
FORM-MEDI-UNIT-2024-0804,UNITED_HEALTHCARE MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_ADVANTAGE,UNITED_HEALTHCARE,MAGELLAN_RX,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2537,25,7,25,true
FORM-MEDI-CIGN-2024-0805,CIGNA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_ADVANTAGE,CIGNA,PRIME_THERAPEUTICS,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2875,5,7,22,true
FORM-MEDI-MOLI-2024-0806,MOLINA MEDICARE_ADVANTAGE Basic 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_ADVANTAGE,MOLINA,OPTUM_RX,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1671,16,14,11,true
FORM-MEDI-MOLI-2024-0807,MOLINA MEDICARE_ADVANTAGE Enhanced 4-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_ADVANTAGE,MOLINA,MEDIMPACT,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2629,7,10,24,true
FORM-MEDI-CIGN-2024-0808,CIGNA MEDICARE_ADVANTAGE Specialty 4-Tier Formulary 2024,EMP_HDHP_001,MEDICARE_ADVANTAGE,CIGNA,EXPRESS_SCRIPTS,SPECIALTY,4,BASIC,2024-01-01,2024-12-31,NATIONAL,880,22,8,18,true
FORM-MEDI-CIGN-2024-0809,CIGNA MEDICARE_ADVANTAGE Standard 5-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_ADVANTAGE,CIGNA,EXPRESS_SCRIPTS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3017,9,13,30,true
FORM-MEDI-CIGN-2024-0810,CIGNA MEDICARE_ADVANTAGE Standard 3-Tier Formulary 2024,IND_CATAS_001,MEDICARE_ADVANTAGE,CIGNA,HUMANA_PHARMACY,STANDARD,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,2158,16,4,20,true
FORM-MEDI-AETN-2024-0811,AETNA MEDICARE_ADVANTAGE Specialty 4-Tier Formulary 2024,UNION_PREM_001,MEDICARE_ADVANTAGE,AETNA,OPTUM_RX,SPECIALTY,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1426,25,8,23,true
FORM-MEDI-CENT-2024-0812,CENTENE MEDICARE_ADVANTAGE Standard 6-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_ADVANTAGE,CENTENE,EXPRESS_SCRIPTS,STANDARD,6,LIMITED,2024-01-01,2024-12-31,NATIONAL,2083,19,3,27,true
FORM-MEDI-CENT-2024-0813,CENTENE MEDICARE_ADVANTAGE Specialty 4-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_ADVANTAGE,CENTENE,HUMANA_PHARMACY,SPECIALTY,4,BASIC,2024-01-01,2024-12-31,NATIONAL,1377,21,7,28,true
FORM-MEDI-ANTH-2024-0814,ANTHEM MEDICARE_ADVANTAGE Basic 5-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_ADVANTAGE,ANTHEM,NAVITUS,BASIC,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,1381,16,3,27,true
FORM-MEDI-MOLI-2024-0815,MOLINA MEDICARE_ADVANTAGE Standard 4-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_ADVANTAGE,MOLINA,ELIXIR,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3822,11,3,10,true
FORM-MEDI-WELL-2024-0816,WELLCARE MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_ADVANTAGE,WELLCARE,NAVITUS,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3543,15,13,10,true
FORM-MEDI-ANTH-2024-0817,ANTHEM MEDICARE_ADVANTAGE Enhanced 6-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_ADVANTAGE,ANTHEM,ELIXIR,ENHANCED,6,BASIC,2024-01-01,2024-12-31,NATIONAL,2396,16,10,23,true
FORM-MEDI-MOLI-2024-0818,MOLINA MEDICARE_ADVANTAGE Enhanced 5-Tier Formulary 2024,COMM_PLAT_001,MEDICARE_ADVANTAGE,MOLINA,ENVOLVE_PHARMACY,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3655,24,11,21,true
